aliasID,aliasName
4535,小儿主动脉弓综合征
4536,小儿成人型呼吸窘迫综合征
4537,小儿唐综合征
4538,内分泌缺乏-肝硬变综合征
4539,老年胆石症
4540,直肠子宫内膜异位
4541,婴儿玫瑰疹
4542,必须骨折
4543,血吸虫感染与肝胆疾病
4544,外阴生殖器汗管瘤
4545,肠毒性大肠杆菌感染
4546,小儿肠痉挛
4547,单纯性白色假丝酵母菌外阴阴道炎
4548,复发性风湿症
4549,克里米亚-新疆出血热
4550,偏侧投掷症
4551,兰伯特-伊顿综合症
4552,遗传性中胚叶营养不良
4553,血管炎前期综合症
4554,手癣
4555,席汉氏综合征
4556,外阴疣状黄瘤病
4557,小儿垂体性巨人症
4558,宫颈残端癌
4559,获得性癫痫
4560,半乳糖酰基鞘氨醇脂沉积症
4561,发否氏病
4562,小儿动脉-肝发育不良综合征
4563,腺型唇炎
4564,大脑镰旁脑脊膜瘤
4565,急性病毒性心肌炎
4566,手足破裂
4567,老年人高渗性昏迷
4568,硅沉着病关节炎
4569,Crohn病
4570,老年人睡眠呼吸暂停综合症
4571,小儿胡尔勒病综合征
4572,贝切特病伴发的精神障碍
4573,妄想阵发
4574,松皮癣
4575,聋
4576,下肢静脉血栓形成
4577,小儿伴肾小球肾炎的肺出血
4578,进行性自主神经功能衰竭
4579,新生儿先天性弓形体病
4580,多发内生软骨瘤病
4581,小儿高免疫球蛋白E综合症
4582,心病性气喘
4583,电光性眼炎
4584,骨质软化
4585,糖尿病合并低血糖症
4586,结节性真皮过敏疹
4587,椎管内结核瘤
4588,肾炎
4589,小儿输尿管开口囊肿
4590,正常颅压性脑积水
4591,癌前皮炎
4592,子宫积脓
4593,老年胰腺癌
4594,绿脓杆菌性角膜炎
4595,隔离肺
4596,网状组织细胞肉芽肿
4597,粘膜相关样组织淋巴瘤
4598,脑血栓
4599,败血病
4600,早期婴儿孤独症
4601,伊顿肺炎
4602,急性发热性嗜中性白细胞增多性皮肤病
4603,先天性囊性腺瘤样畸形
4604,坏疽性口炎
4605,假麦格综合症
4606,心梗
4607,眼睑皮肤丹毒
4608,牙质过敏症
4609,症癜
4610,小儿面部红斑侏儒综合症
4611,秃头
4612,非结核性分枝杆菌角膜炎
4613,儿童多动综合征
4614,小儿垂体管瘤
4615,暑热感冒
4616,老年类风湿性关节炎
4617,特发性基底节钙化
4618,小儿ADA缺陷
4619,边缘溃疡
4620,小儿家族性非溶血性非阻塞性黄疸综合征
4621,肝脏梗死
4622,老年膀胱癌
4623,先天性肾囊肿瘤病
4624,继发性红细胞增多
4625,儿童血栓性血小板减少性紫癜
4626,小儿唐氏综合症
4627,卵黄囊瘤
4628,眼部雷克林霍曾病
4629,小儿心脏-耳聋综合征
4630,胸膜心包囊肿与心包憩室
4631,小儿红血球增多
4632,新生儿臀红
4633,老年人医院性肺炎
4634,继发性腮腺炎
4635,流行性乙型脑炎伴发的精神障碍
4636,外阴皮肤小梁癌
4637,葡萄痔
4638,AMD
4639,黄瘤症
4640,粘多糖症
4641,电击性痤疮
4642,皮质醇增多症
4643,破坏性绒毛膜瘤
4644,痱毒
4645,梅累内氏坏疽
4646,反向性科勒斯骨折
4647,梭菌性肌坏死
4648,幸运的颈椎骨折脱位
4649,遗传性黄斑变性
4650,穿透性角膜移植术继发青光眼
4651,外阴皮垂
4652,腹壁肌肉-尿路-睾丸三联征
4653,小儿血钠过少
4654,适应性障碍
4655,卧床不起
4656,乳房大导管乳头状瘤
4657,人类细小病毒感染
4658,H7N9禽流感
4659,Waldenstrom综合征
4660,腹壁非气性坏疽
4661,不稳定性心衰
4662,雪旺鞘膜瘤
4663,角膜棘细胞癌
4664,儿童Peutz-Jeghers综合征
4665,进行性脊髓性肌萎缩症
4666,多发性良性囊性上皮瘤
4667,小儿甲状腺肿和双唇综合征
4668,赛杂瑞氏综合征
4669,原发性持续性肺动脉高压
4670,油致吸入性肺炎
4671,血管性帕金森综合症
4672,Wernicke-Korsakoff综合征
4673,病毒性脑膜炎
4674,小儿莱施-尼汉综合症
4675,母婴血型不合性溶血病
4676,射精功能障碍
4677,粘多糖增多症Ⅴ型
4678,舌下间隙的急性化脓性感染
4679,缺铁性吞咽困难
4680,阿尔采末病性痴呆
4681,反社会型人格障碍
4682,慢性病性贫血
4683,蓝神经痣
4684,小儿Weber-Christian病
4685,眼眶霉菌病
4686,肝脏疾病所致贫血症
4687,儿童肠套叠
4688,低镁血
4689,舌血管瘤
4690,小儿鞍隔缺损
4691,硼酸盐中毒
4692,自汗
4693,小儿吡咯卟啉病
4694,小儿上感
4695,地中海贫血视网膜病
4696,全身皮肤松垂
4697,手术后横结肠功能紊乱
4698,眼中风
4699,颅骨闭锁症
4700,尿毒性心包炎
4701,尚贝格病
4702,严重联合免疫缺陷病
4703,出血败血性巴氏杆菌
4704,外伤性斜颈
4705,家族性植物神经功能障碍症
4706,新型串酵母脑脊膜炎
4707,豆浆中毒
4708,细菌性关节炎
4709,缺血性股骨头坏死
4710,外阴急性蜂窝组织炎症
4711,眼-口-生殖器综合征
4712,盗汗
4713,经闭
4714,网织内皮细胞增殖症
4715,小儿弹性纤维假黄瘤
4716,泛发性毛囊迷生瘤
4717,特发性高钙尿症
4718,小儿口吻疮
4719,桑毒娥皮炎
4720,转移性软骨汗管瘤
4721,Osgood-Schlatter病
4722,泻肚子
4723,尿道黏膜外翻
4724,小儿肝胚细胞瘤
4725,小儿洛努瓦氏综合征
4726,阿尔采默病性痴呆
4727,Axenfeld-Schurenberg综合征
4728,北亚斑点热
4729,帚形菌病
4730,老年人Mortimer病
4731,心性猝死
4732,禽类流行性感冒病毒感染
4733,儿童期巨脑畸形综合征
4734,局限性亲表皮性网状细胞增生症
4735,人免疫缺陷症病毒所致葡萄膜炎
4736,亚急性皮肤红斑
4737,大麻子中毒
4738,重复指
4739,老年人震颤麻痹
4740,儿童多囊肾
4741,痉挛性双瘫
4742,小儿胰腺炎
4743,新生儿肥厚性幽门狭窄
4744,出汗障碍
4745,α-细胞瘤
4746,食道重复畸形
4747,小儿Pierre-Robin综合征
4748,第四病
4749,加罗德综合征
4750,髓膜炎
4751,鼻咽囊肿
4752,甲旁亢性心肌病
4753,小儿播散性脂质肉芽肿病
4754,小儿Ivemark
4755,老年人特异性心肌病
4756,白赛综合征
4757,颅缝骨化症
4758,嗜麦芽窄食单胞菌肺炎
4759,乳腺单纯性脱皮性上皮增生症
4760,多发性内生软骨瘤病
4761,莱姆氏病
4762,卵巢成熟性畸胎瘤
4763,锁子骨伤
4764,急性感染性坏疽
4765,紧唇
4766,小儿煤气中毒
4767,维生素A缺乏症
4768,小儿乙型肝炎病毒抗原相关性肾炎
4769,胫前粘液性水肿
4770,虹膜新生血管形成
4771,费波瑞病
4772,小儿美克尔憩室
4773,肝阿米巴病
4774,横产式
4775,孕妇尿路感染
4776,类肿瘤性边缘系统脑炎
4777,致死性家族性肝内胆汁淤积症
4778,纤维黄色瘤病
4779,丝绸之路病
4780,腰骶部劳损
4781,妊娠合并开放性动脉导管
4782,后部多形性营养不良
4783,小儿Krabbe病
4784,小儿罗惹病
4785,口蹄病
4786,儿童急非淋
4787,老年人赫珀特氏病
4788,老年原发性高血压引起的良性小动脉肾硬化
4789,先天性尺骨缺失
4790,严重急性呼吸道症候群
4791,淋病双球菌感染
4792,妊娠合并淋巴腺瘤
4793,食管壁内假性憩室
4794,肢端紫绀坏死症
4795,尿道瘘
4796,网状红斑性毛囊炎
4797,乳房成脂细胞瘤
4798,胫骨结节骨骺炎
4799,膀胱肠裂
4800,恶性脓疱
4801,小儿蓝色尿布综合征
4802,跖骨行军骨折
4803,高压性食管蠕动
4804,小儿狼疮性肾炎
4805,克利佩尔-费尔综合征
4806,Ollier病
4807,脑内胚生殖细胞瘤
4808,血风疮
4809,老年支原体肺炎
4810,小儿埃波拉出血热
4811,小儿巨膀胱-巨输尿管综合征
4812,脉络膜视网膜环状萎缩
4813,小儿龋齿
4814,巨幼贫
4815,肺透明膜病
4816,小儿Willms'瘤
4817,小儿多器官功能衰竭
4818,肾上腺皮质机能异常伴发的精神障碍
4819,小儿肝毒细胞瘤
4820,耶氏菌病
4821,瘭疽
4822,非特异性肉芽肿性前列腺炎
4823,外阴乳头状上皮瘤
4824,常染色体显性遗传性脑动脉病伴皮质下梗死和脑白质病
4825,老年人特发性肺纤维变性
4826,寻常性狼疮
4827,血管炎综合征
4828,药肝
4829,小儿发热性惊厥
4830,植物神经功能失调
4831,口疮热
4832,卵巢子宫内膜异位囊肿破裂
4833,断耳疮
4834,肾性失盐综合征
4835,非对称性室间隔肥厚
4836,大网膜粘连综合症
4837,黄斑病变
4838,老年人糖尿病性酮酸中毒
4839,恶性皮肤网状细胞增多综合征
4840,雷克林霍曾病
4841,单重穿孔伤
4842,急性非特异性胃炎
4843,吸烟斑
4844,婴儿胆汁粘稠综合征
4845,小儿Pompe综合征
4846,小儿家族性中性粒细胞减少症
4847,小儿低磷酸脂酶症
4848,性病疣
4849,念珠菌外阴炎
4850,化脓性肋软骨炎
4851,中孔闭锁综合征
4852,小儿肾脏钙质沉着症
4853,肢端肥大症心肌病
4854,先天性风瘾
4855,老年肝硬化
4856,小儿急性痢疾
4857,分叶性肾炎
4858,小儿贪食症
4859,皮肤松垂症
4860,急性混合细胞白血病
4861,全身性热性荨麻疹
4862,脓性肾病
4863,脚趾脚气
4864,髂静脉肢体压迫综合征
4865,小儿李司忒菌病
4866,胸腺淋巴发育不全
4867,脊髓中央管症候群
4868,小儿单纯红细胞再生障碍
4869,老年病态窦房结综合征
4870,小儿霍-奥综合征
4871,小儿恶性淋巴瘤
4872,选择性或部分性免疫球蛋白合成缺陷病
4873,小儿平衡失调综合征
4874,儿童恐学症
4875,头部表皮样癌
4876,无名肿
4877,节段性肠炎
4878,埃勒斯-当洛综合征
4879,小儿第四脑室侧孔
4880,退缩性肠系膜炎
4881,单纯性肝囊肿
4882,小儿甲旁低
4883,冠心病
4884,小儿单纯性腺发育不全
4885,淋巴肉芽肿病X
4886,脾功能亢进
4887,小儿慢性肉芽肿病变异型
4888,九虫积
4889,Ⅱ度宫颈糜烂
4890,小肠旁路关节炎皮炎综合征
4891,乙状结肠冗长症
4892,漩涡状纤维黄色瘤
4893,维生素B2缺乏症
4894,儿童消化性溃疡
4895,典型预激综合症
4896,小儿严重过敏反应
4897,增生性毛膜瘤
4898,藏毛囊肿
4899,斯-韦二氏综合征
4900,胶原沉着病
4901,earlybreastcancer
4902,急性右心衰
4903,胶样假性粟丘疹
4904,老花眼
4905,脐风
4906,窠囊之痰
4907,类肿瘤性脊髓病
4908,染色体病
4909,虹膜角膜内皮综合症
4910,飞滋
4911,烟酸缺乏
4912,支气管肺组织分离
4913,鸭公喉
4914,共济失调-毛细血管扩张综合征
4915,老年癌症病人急性感染
4916,传染性单核细胞增多
4917,郁厥
4918,老年特发性肺间质纤维化
4919,创伤后关节炎
4920,小儿心房纤维颤动
4921,子宫发育异常
4922,眼球突出性甲状腺肿
4923,骨恶化纤维组织细胞瘤
4924,小儿轴周性硬化性脑炎
4925,老年人心源性猝死
4926,原发性卵巢绒毛膜癌
4927,仙台病毒感染
4928,外阴恶性颗粒细胞施万细胞瘤
4929,类风湿性脊椎炎及其伴发的葡萄膜炎
4930,羊膜腔感染综合症
4931,淋病奈瑟球菌感染
4932,面和颊部滤泡性红黑变病
4933,桡骨远端骨折
4934,家族性黏膜白色皱襞发育异常
4935,妊娠合并硬化症
4936,腋窝阴阜顶泌汗腺(大汗腺)炎
4937,朊蛋白病
4938,产后心肌病
4939,虹膜新血管形成
4940,晕厥
4941,海绵窦炎
4942,急性腹腔高压综合征
4943,心脏病
4944,原发性巨输尿管
4945,蕈样真菌病
4946,多发性营养不良性侏儒症
4947,小儿伴高IgM性联免疫缺陷
4948,白细胞异常色素减退综合征
4949,瘭疽化脓性指头炎
4950,儿童期哮喘
4951,小儿创伤肺
4952,科罗拉多壁虱热
4953,痛风
4954,小儿维斯科特-奥尔德里奇综合症
4955,原发性骨网状细胞肉瘤
4956,小儿Beckwith综合征
4957,宫颈上皮内瘤
4958,小儿先天性白细胞颗粒异常综合症
4959,残粒移去障碍病
4960,自发性断趾病
4961,症状性无菌尿
4962,砂螨
4963,外阴基底细胞癌症
4964,家族性结肠息肉症
4965,产黄菌肺炎
4966,幼年腹部远心性脂肪营养不良
4967,马赛热
4968,新生儿剥脱样皮炎
4969,小儿碘缺乏症
4970,强中
4971,慢性肾衰
4972,老年骨髓增生异常综合征
4973,肺纤维囊泡症
4974,朊病毒病
4975,水壶腹综合征
4976,小儿Reifenstein综合征
4977,甲状旁腺功能亢进性心肌症
4978,输尿管囊肿或输尿管膨出
4979,弯曲菌感染
4980,衰老性黄斑变性
4981,药物中毒性外周神经病
4982,毛细血管瘤
4983,神经类肉瘤病
4984,光感性皮脂溢出疹
4985,腹裂畸形
4986,多发性丘疹性毛发上皮瘤
4987,小儿过期前收缩动
4988,中叶综合症
4989,慢性酒中毒综合征
4990,叶芽瘤
4991,月家痨
4992,蝼蛄疖
4993,狐大仙
4994,经病发热
4995,皮真菌病
4996,念珠菌性包皮龟头炎
4997,肺钩虫病
4998,韦尔综合征
4999,经期头痛
5000,死精子过多
5001,穿孔性鼻腔毛囊炎
5002,孤立性毛外根鞘瘤
5003,咽结核
5004,声门上喉炎
5005,肺血管痉挛
5006,非化脓性中耳炎
5007,创伤性肋间神经炎
5008,弥漫性黄色斑瘤
5009,外阴部的皮肤或粘膜发炎
5010,小儿糖原性腹泻
5011,流行性眩晕
5012,小儿石骨症
5013,肺弓形虫病
5014,肾细胞癌
5015,意义不明性单克隆免疫球蛋白病
5016,青年期心律失常
5017,冠形病毒感染
5018,心热病
5019,耶尔森菌病
5020,羊水吸入综合征
5021,无汗
5022,痱疖
5023,乳腺癌-卵巢癌综合征
5024,小丘疹状荨麻疹
5025,小儿空鞍综合症
5026,妊娠合并免疫性血小板减少性紫癜
5027,米疮
5028,皮肤和滑膜多中心性网状组织细胞增生症
5029,老年肥厚型心肌病
5030,妊娠合并甲旁减
5031,缺血性心脏病
5032,亚急性包涵体脑炎
5033,视神经脑脊髓病
5034,特发性混合型冷沉淀球蛋白血症
5035,胡勒综合征
5036,新生儿浮肿
5037,寒凝肝经证
5038,卵巢腹膜癌病
5039,鸟热衣原体肺炎
5040,幼儿腹部离心性脂肪营养不良
5041,吹玻璃工人白内障
5042,肺分离
5043,慢性根尖周炎
5044,老年人震颤性假麻痹
5045,脚气冲心
5046,青年痤疮
5047,血管中心性免疫增殖性病变
5048,脑性瘫痪
5049,外耳氏病的肾损害
5050,内源性和外源性高脂血症
5051,软下疳
5052,结节性汗腺腺瘤
5053,外阴疖病
5054,先天性幽门闭锁与狭窄
5055,原发性食管恶性黑素瘤
5056,外阴间质瘤
5057,非尿毒症性髓质囊性病
5058,小儿Cori
5059,老年血栓性疾病
5060,小儿Claude-Bernard-Horner综合征
5061,梨状孔狭窄综合征
5062,外阴颗粒细胞成肌细胞瘤
5063,弗里德赖希共济失调
5064,期外收缩
5065,硬化性筋膜炎
5066,小儿透析平衡失调综合征
5067,妊娠性心肌梗塞
5068,软骨-骨营养不良
5069,染色体发育不全
5070,小儿遗传性果糖不耐症
5071,固定性脓疱性肢端皮炎
5072,小肠动静脉畸形
5073,含软骨巨细胞瘤
5074,尖圭湿疣
5075,赤脉贯睛
5076,血栓性心肌内膜炎
5077,鼻孢子菌病
5078,阴道黑素瘤
5079,卡他性中耳炎
5080,动脉样骨囊肿
5081,小儿低钙性惊厥
5082,淋球菌性关节炎
5083,紫癜风
5084,支气管扩张-鼻旁窦炎-内脏转位综合征
5085,嗜酸细胞性膀胱炎
5086,丛林型斑疹伤寒
5087,家族性自主神经失调症
5088,小儿家族非溶血性黄疸
5089,口腔菜花样乳头瘤病
5090,产生粘液的腺乳头状癌
5091,皮肤骨化
5092,红细胞生成卟啉
5093,坏死性肉芽肿
5094,少精子症
5095,延髓性麻痹
5096,假脑瘤症
5097,儿童大脑半球神经胶质瘤
5098,急性非特异性肠系膜淋巴结炎
5099,贝赫切特氏病
5100,小儿Hebra脂溢性鱼鳞病
5101,小儿遗
5102,早秃
5103,经行不寐
5104,布氏杆菌肺炎
5105,小儿有睾女性化综合征
5106,甲型肝炎
5107,单纯性尿路感染
5108,艾-荡综合征
5109,开放性脐尿管
5110,股骨转子间骨折
5111,家族性抗维生素D骨软化症
5112,膀胱血吸虫病
5113,青年性驼背
5114,山梗菜碱中毒
5115,牵引性骨骺炎
5116,绿脓杆菌肺炎
5117,甲髌综合征
5118,鹅掌风
5119,小儿爱德华兹综合症
5120,乔治综合征
5121,小儿Crohn病
5122,婴儿神经母细胞瘤
5123,脉厥
5124,小儿下丘脑神经元错构瘤
5125,格-斯二氏综合征
5126,小儿原发性肾病综合征
5127,原发性家族性高脂血症
5128,尿浊
5129,新生儿红斑
5130,粘多糖贮积症
5131,小儿Engelman病
5132,先天性腕关节半脱位
5133,老年人预激症候群
5134,小儿抗利尿激素分泌异常综合症
5135,线粒体肌病
5136,药物性急性小管间质性肾炎
5137,马鼻疽
5138,先天性高位肩胛症畸形
5139,干梅腹综合征
5140,燕口疮
5141,绵纤维吸入性肺炎
5142,乳粟
5143,视盘炎
5144,Leri型骨质硬化症
5145,布鲁氏杆菌肺炎
5146,泌尿生殖系包虫病
5147,游泳结膜炎
5148,皮肤淋巴细胞性浸润
5149,不完全性直肠脱垂
5150,小儿Camurati-Engelman综合征
5151,痔疮
5152,全脉络膜血管萎缩
5153,老年人高尿酸血症
5154,Costen综合征
5155,支气管-肺青霉菌病
5156,慢性纤维性巨细胞前列腺炎
5157,静止期脱发
5158,糖尿病脊髓综合征
5159,Legg-Calve-Perthes病
5160,食管腐蚀伤
5161,埃勃斯坦畸形
5162,小儿倍拉格病
5163,史密斯氏骨折
5164,老年性色素斑(痣)
5165,非ST段抬高的MI
5166,杜克病
5167,急性心肌梗塞
5168,药物中毒性周围神经病变
5169,多发性软骨发育异常
5170,老年前期痴呆
5171,小儿精神发育不全
5172,大楼病综合征
5173,原发性纤溶
5174,肺泡换气不足综合征
5175,镰状细胞肾病
5176,Syndrome
5177,脑内真性胆脂瘤
5178,舌菌
5179,老年椎基底动脉供血不足
5180,短食管
5181,肛漏
5182,电弧焊工肺
5183,自发性指脱落
5184,小儿Leaunois-Cleret综合征
5185,惊恐性障碍
5186,良性间充质黑瘤
5187,小儿良性复发性无菌性脑膜炎
5188,肋锁综合征
5189,颅骨血管瘘
5190,白疟
5191,儿童腹股沟斜疝
5192,大原病
5193,阿米巴痢疾
5194,原因不明的单克隆免疫球蛋白增多症
5195,Hulkerant
5196,脑脊膜炎
5197,急性淋巴组织增生
5198,遗传性干瘪细胞增多症
5199,后发多形性营养不良
5200,小儿急性肾衰
5201,囊肿性脱皮性乳腺增生病
5202,胃食管撕裂出血
5203,并殖吸虫病
5204,外阴乳头瘤
5205,俄国春夏季脑炎
5206,脉络膜转移瘤
5207,皮肤髓外性血细胞生成
5208,蚕食性溃疡
5209,小儿21-三体综合征
5210,儿童阻塞性睡眠呼吸暂停
5211,莱耶综合征
5212,角膜溃疡
5213,马堡-埃博拉病毒病
5214,婴儿假死症
5215,羊膜疝
5216,脑突出
5217,浅表性脂肪瘤样痣
5218,点头样癫痫
5219,皮肤炎症
5220,黑蒙性白痴
5221,老年脂肪肝
5222,儿童期肺外结核
5223,胆囊肝曲粘连综合征
5224,丛状血管病
5225,月子病
5226,Vogt-Koyanai-Halada综合征
5227,颈动脉窦综合症
5228,玉蜀黍疹
5229,小儿Frohlich综合征
5230,铜绿假单胞菌脑膜炎
5231,梅毒性色素膜炎
5232,自发心室颤动
5233,粘质沙雷氏菌肺炎
5234,肺炎球菌性肺炎
5235,多发性硬化症
5236,地中海贫血视网膜病变
5237,鼻中隔粘软骨膜或粘骨膜下积脓
5238,动静脉瘤
5239,急性过敏性小管间质性肾炎
5240,鞍上囊肿
5241,非心源性胸痛
5242,单纯疱疹性巩膜炎
5243,小儿糖尿病
5244,眼尿道关节炎综合征
5245,风心病
5246,脊椎小脑运动失调症
5247,骨痹
5248,脑膜膨出
5249,家族性肝内胆汁淤积性黄疸
5250,房早
5251,柯鲁病
5252,老年感染性休克
5253,老年钙化性瓣膜病
5254,副神经节瘤
5255,眼眶嗜曙红细胞肉芽肿
5256,病毒性肌炎
5257,足痛风
5258,腹腔并殖吸虫病
5259,中段主动脉发育不良
5260,小儿弹力过度性皮肤
5261,Bruton
5262,脾脏原发性恶性瘤
5263,桥小脑角脑膜瘤
5264,小儿类似红斑狼疮的先天性毛细血管扩张性红斑侏儒
5265,MDS
5266,胎儿酒精症
5267,难治性心衰
5268,单纯疱疹
5269,外阴转移癌
5270,十二指肠结核病
5271,衣原体肺炎感染
5272,隐疹
5273,先天性腓骨缺失
5274,Graham
5275,小儿继发性血小板减少性紫癜症
5276,阴茎异常勃起症
5277,阴部类博温丘疹病
5278,急性梗阻性化脓性胆管炎
5279,颅骨局限性静脉曲张
5280,先天性黄色瘤复合体
5281,小儿恶性甲状腺肿
5282,结节性游走性脂膜炎
5283,真菌性阴道炎
5284,涎腺多形性腺瘤
5285,上腔静脉综合症
5286,小儿Hutchinson-Gilford早老综合征
5287,巴斯德氏菌肺炎
5288,窝状角质松解
5289,小儿卡-贝二氏病
5290,心脏衰弱
5291,小儿肥大性血管扩张症
5292,午-帕-怀三氏综合征
5293,皮肤淋巴瘤样丘疹病
5294,感染后脑脊髓炎
5295,杆菌状巴尔通氏体感染
5296,左间隔分支阻滞
5297,成团肠杆菌感染
5298,产后寂静性甲状腺炎
5299,肾周围脓肿
5300,夏伊-德雷格综合症
5301,粘多糖病Ⅵ型
5302,眼眶成骨肉瘤
5303,昏睡性脑炎
5304,精神发育迟缓
5305,黏膜-皮肤-眼综合征
5306,过敏性牙本质
5307,毛囊周围假性胶样痣
5308,口周酒渣鼻
5309,口疮等
5310,糖尿病性周围神经病变
5311,再生期脱发
5312,哈-斯二氏病
5313,慢性输卵管炎
5314,小儿抗雄激素综合征
5315,老年人脊椎基底动脉供血不足
5316,自发性气胸
5317,非典
5318,风湿性心脏瓣膜病
5319,家族性高脂蛋白血型Ⅰ型
5320,小儿Ⅱ型多发性内分泌腺瘤病
5321,伴有甲亢能自然消退的淋巴细胞性甲状腺炎
5322,肺部感染性疾病
5323,恶性前黑变病
5324,胎嗽
5325,壁冠状动脉
5326,肝胚细胞瘤
5327,格子状角膜变性
5328,新生儿感染性腹泻
5329,老年人伊顿肺炎
5330,脊髓许旺氏细胞瘤
5331,股动脉瘤性增生
5332,粉刺性乳腺炎
5333,小儿Hopkins综合征
5334,肺地霉病
5335,乳腺黏液纤维腺瘤
5336,眶底骨折
5337,颧疽
5338,颊颏口周皮肤红变
5339,白疕
5340,鲁-皮二氏病
5341,产褥期抑郁症
5342,慢性胃炎
5343,非特异性小肠溃疡
5344,心肌梗死
5345,莱特勒西韦综合征
5346,骨干硬化症
5347,狭窄性腱鞘炎
5348,小儿播散性类脂肉芽肿病
5349,前膈疝
5350,巨细胞性组织细胞瘤
5351,小儿休克肺综合征
5352,妊娠合并罗惹氏病
5353,小儿冯·威利布兰德病
5354,淋巴结分枝杆菌感染
5355,δ-贮存库病
5356,寇热肺炎
5357,阿思伯格综合症
5358,心脏直视手术所致神经病变
5359,小儿多器官功能不全综合征
5360,海绵状血管瘤血小板减少综合症
5361,外阴汗管囊腺瘤
5362,老年人败血症性休克
5363,儿童丘疹综合征
5364,垂直压缩骨折
5365,小儿蜘蛛指
5366,慢性囊性乳腺病
5367,附骨疽
5368,类风湿关节炎-尘肺综合征
5369,小儿心-耳综合症
5370,衣原体性结膜炎
5371,小儿神经皮肤综合症
5372,小儿药物皮炎
5373,妊娠搔痒性风团性丘疹和斑块
5374,餐后迟发型倾倒综合征
5375,小儿恐水病
5376,小儿Bloch-Siemens综合征
5377,间质性角膜炎
5378,急性全自主神经病
5379,皮下脂膜炎性T-细胞淋巴瘤
5380,contracture
5381,囊性肾脏病
5382,局限性骨化性肌炎
5383,胃淋巴瘤
5384,婴儿钙质沉着症
5385,妇女男子型秃发
5386,卵巢非妊娠性绒癌
5387,颈椎后纵韧带骨化
5388,小神经胶质细胞瘤
5389,脐尿管未闭
5390,急性病毒性心包炎
5391,卫氏肺吸虫病
5392,外阴包涵囊肿
5393,老年急进性肾炎
5394,黑痣
5395,鼓膜穿孔
5396,李特耳氏病
5397,脚后跟骨折
5398,肛门直肠恶性黑色素瘤
5399,小儿吸收障碍综合征
5400,四弯风
5401,基底节钙化症
5402,葡萄疫
5403,山岭热
5404,慢性萎缩性胃炎
5405,新生儿出血病
5406,喉软骨软化
5407,缺血-再灌注损伤
5408,脑膜炎
5409,小儿Alagille综合征
5410,脑卒中
5411,眼部雷克林霍曾氏病
5412,小儿恐水症
5413,侠瘿瘅
5414,出血性胃炎
5415,小儿脑室外梗阻性脑积水
5416,老年人肠易激综合症
5417,潘科斯特综合征
5418,WDHA综合症
5419,步行性血红蛋白尿
5420,粘多糖病Ⅲ型
5421,畸形性骨炎
5422,阴茎增殖性红斑
5423,性欲过旺
5424,慢性肺心病
5425,潘科斯特氏综合征
5426,葡糖磷酸异构酶缺乏症
5427,血虫体病
5428,梅毒性肝硬化
5429,变性性近视所致眼底损害
5430,消渴
5431,艾斯伯格综合症
5432,肠痹
5433,紫色杆菌病
5434,小儿智力发育迟缓
5435,微型结节性多动脉炎
5436,小儿郝-吉二氏综合征
5437,疣状表皮痣
5438,淋巴细胞性甲状腺炎伴自发缓解甲亢
5439,休-斯二氏综合征
5440,弥漫性轴突周围性脑炎
5441,Perlmann综合征
5442,或最为严重的进行性肌坏死
5443,不典型主动脉缩窄
5444,霉菌性心包炎
5445,花粉性气喘
5446,前庭神经炎
5447,金黄色酿脓葡萄球菌脑膜炎
5448,胃空肠溃疡
5449,心脏性猝死
5450,黑酸尿症
5451,脑膜纤维瘤病
5452,日冕形病毒感染
5453,女阴过度角化
5454,溺浊
5455,皮肤黑素瘤
5456,慢性溃疡
5457,电击伤
5458,期前收缩型房性心动过速
5459,心内膜硬化症
5460,全身性神经节苷脂贮积症
5461,复数菌感染
5462,睫状体平坦部炎
5463,锥体外束病
5464,传染性深脓疱疹
5465,非典型肺炎
5466,疼痛性反复发作性淤斑性紫癜
5467,小儿过敏性休克
5468,颜面播散性粟粒性结核病
5469,大脑镰旁硬脑膜肉瘤
5470,糜烂型唇炎
5471,遗传性良性网织红细胞增生性贫血
5472,肺动脉高血压症
5473,传染性脓疱性皮病
5474,膀胱黏液腺癌
5475,子宫颈管妊娠
5476,小儿肾上腺皮质与髓质增生并存综合症
5477,老年泌尿系统感染
5478,药物中毒所致的精神障碍
5479,肛门膜状闭锁
5480,食管癌
5481,小儿洛努瓦综合征
5482,小儿胸腺不发育
5483,偏侧投掷运动
5484,小儿吃中国食物后综合征
5485,铝相关性骨病
5486,卡他性鼻炎
5487,日光性皮炎
5488,腰椎穿刺后头痛
5489,角膜带状混浊
5490,震颤麻痹性痴呆
5491,急性化脓性胸膜炎
5492,小儿Reimann综合征
5493,泡型包虫病
5494,缩脚疽
5495,恢复期肝炎综合征
5496,过敏性支气管肺青霉病
5497,肺隔离
5498,膜增殖性肾小球肾炎
5499,包皮炎
5500,慢性酒中毒性多发性神经病
5501,复发性口疮性口炎
5502,指甲髌骨综合征
5503,多房性包虫病
5504,腋-锁骨下静脉血栓形成
5505,锂中毒肾病
5506,小儿高歇病
5507,胚胎性脂肪瘤
5508,血浆凝血激酶成分缺乏症
5509,骨质疏松症
5510,石棉状癣
5511,子宫体癌
5512,梨形鞭毛虫病
5513,小儿失嗅类无睾综合征
5514,小儿Russell-Silver综合征
5515,小儿纤毛不动综合征
5516,肝内型窦前阻塞性门脉高压症
5517,先天愚型
